transcriptid	foldchange.1	foldchange.2	DEstatus.1	DEstatus.2
NM_001164190.1	1	1	FALSE	FALSE
NM_178590.4	1	1	FALSE	FALSE
NM_001136067.2	1	1	FALSE	FALSE
NM_019926.3	3	1	TRUE	FALSE
NM_020601.2	1	1	FALSE	FALSE
NM_001160403.1	1	1	FALSE	FALSE
NM_001199339.1	1	1	FALSE	FALSE
NM_008892.2	1	1	FALSE	FALSE
NM_026673.4	1	1	FALSE	FALSE
NM_001313754.1	2	4	TRUE	TRUE
NM_010417.2	1	1	FALSE	FALSE
NM_052976.4	1	1	FALSE	FALSE
NM_001199338.1	1	1	FALSE	FALSE
NM_001313755.1	1	1	FALSE	FALSE
NM_001199337.1	1	1	FALSE	FALSE
NM_001159628.1	1	1	FALSE	FALSE
NM_181273.4	3	1	TRUE	FALSE
NM_001159627.1	1	2	FALSE	TRUE
NR_004438.1	1	1	FALSE	FALSE
NM_175179.4	1	1	FALSE	FALSE
NM_009530.2	1	1	FALSE	FALSE
NM_009197.2	1	1	FALSE	FALSE
NM_001271810.1	1	1	FALSE	FALSE
NM_001271809.1	1	1	FALSE	FALSE
NR_073452.1	1	1	FALSE	FALSE
NR_073451.1	1	1	FALSE	FALSE
NM_172493.2	1	1	FALSE	FALSE
NM_007736.4	1	1	FALSE	FALSE
NM_001163155.1	1	1	FALSE	FALSE
NM_030688.2	1	1	FALSE	FALSE
NM_001114400.2	1	1	FALSE	FALSE
NM_001114383.1	1	1	FALSE	FALSE
NM_001195048.1	2	1	TRUE	FALSE
NM_001033795.4	1	3	FALSE	TRUE
NM_008778.3	1	1	FALSE	FALSE
NM_001122735.1	1	1	FALSE	FALSE
NM_011077.2	1	2	FALSE	TRUE
NM_019710.2	1	1	FALSE	FALSE
NM_001290633.1	1	1	FALSE	FALSE
NM_001079857.2	1	1	FALSE	FALSE
NM_001079847.2	1	1	FALSE	FALSE
NM_178712.4	1	1	FALSE	FALSE
NM_178256.4	1	1	FALSE	FALSE
NR_038088.1	1	4	FALSE	TRUE
NM_001290445.1	1	1	FALSE	FALSE
NM_001079848.2	1	1	FALSE	FALSE
NM_001290446.1	1	1	FALSE	FALSE
NM_010797.3	1	1	FALSE	FALSE
NM_001290504.1	1	1	FALSE	FALSE
NM_001290512.1	1	1	FALSE	FALSE
NM_009707.4	1	1	FALSE	FALSE
NM_177914.3	1	1	FALSE	FALSE
NM_001243762.1	1	1	FALSE	FALSE
NM_009651.4	1	2	FALSE	TRUE
NM_001313764.1	1	1	FALSE	FALSE
NR_045426.1	3	1	TRUE	FALSE
NM_001042542.2	1	1	FALSE	FALSE
NM_001040459.2	1	1	FALSE	FALSE
NM_001290536.1	1	1	FALSE	FALSE
NM_001290537.1	1	3	FALSE	TRUE
NM_138604.3	1	1	FALSE	FALSE
NM_028542.1	1	1	FALSE	FALSE
NM_207202.2	1	1	FALSE	FALSE
NM_138603.3	1	1	FALSE	FALSE
NM_001290783.1	1	2	FALSE	TRUE
NM_026137.5	1	1	FALSE	FALSE
NM_001277184.1	1	1	FALSE	FALSE
NM_001126491.1	1	1	FALSE	FALSE
NM_023500.2	1	1	FALSE	FALSE
NM_177704.3	1	3	FALSE	TRUE
NM_001290728.1	1	1	FALSE	FALSE
NM_016911.4	1	1	FALSE	FALSE
NM_001168321.1	1	1	FALSE	FALSE
NM_175045.3	1	1	FALSE	FALSE
NM_175044.3	1	2	FALSE	TRUE
NM_029510.3	1	1	FALSE	FALSE
NM_175046.3	1	1	FALSE	FALSE
NM_001048208.1	1	1	FALSE	FALSE
NM_009481.2	2	2	TRUE	TRUE
NM_012005.3	1	2	FALSE	TRUE
NR_045429.1	1	1	FALSE	FALSE
NR_037311.1	1	1	FALSE	FALSE
NM_173740.3	1	1	FALSE	FALSE
NM_028916.4	1	1	FALSE	FALSE
NM_010883.3	1	1	FALSE	FALSE
NM_028058.4	1	1	FALSE	FALSE
NM_001313745.1	1	1	FALSE	FALSE
NM_001313746.1	1	1	FALSE	FALSE
NM_001310444.1	1	1	FALSE	FALSE
NM_009483.2	1	1	FALSE	FALSE
NM_177353.3	1	1	FALSE	FALSE
NM_145628.4	1	1	FALSE	FALSE
NM_001289684.1	1	1	FALSE	FALSE
NM_199317.2	1	1	FALSE	FALSE
NM_175180.3	5	1	TRUE	FALSE
NM_026167.4	1	1	FALSE	FALSE
NM_001305675.1	1	1	FALSE	FALSE
NM_001081657.1	1	1	FALSE	FALSE
NM_001102677.2	1	1	FALSE	FALSE
NM_001040669.1	1	1	FALSE	FALSE
NM_001009947.3	1	3	FALSE	TRUE
NM_026573.3	1	1	FALSE	FALSE
NM_001253706.1	1	1	FALSE	FALSE
NM_019942.5	1	1	FALSE	FALSE
NM_001177324.1	1	1	FALSE	FALSE
NM_001177323.2	1	1	FALSE	FALSE
NM_001290485.1	1	1	FALSE	FALSE
NM_001110142.1	1	1	FALSE	FALSE
NM_028288.5	2	1	TRUE	FALSE
NM_001290451.1	2	1	TRUE	FALSE
NM_016886.4	1	1	FALSE	FALSE
NM_001033422.1	1	1	FALSE	FALSE
NR_104053.1	1	1	FALSE	FALSE
NM_001281929.1	1	1	FALSE	FALSE
NM_001077712.2	1	1	FALSE	FALSE
NM_009688.3	1	1	FALSE	FALSE
NM_021465.4	1	1	FALSE	FALSE
NM_001301641.1	1	1	FALSE	FALSE
NM_001290713.1	1	1	FALSE	FALSE
NM_001301639.1	1	1	FALSE	FALSE
NR_125870.1	1	1	FALSE	FALSE
NR_045440.1	1	1	FALSE	FALSE
NM_053123.4	1	1	FALSE	FALSE
NM_001290708.1	1	2	FALSE	TRUE
NM_001290364.1	1	1	FALSE	FALSE
NM_001290705.1	1	1	FALSE	FALSE
NM_001166450.2	1	1	FALSE	FALSE
NM_001290704.1	1	1	FALSE	FALSE
NM_001290703.1	2	1	TRUE	FALSE
NM_178782.4	1	1	FALSE	FALSE
NM_012019.3	1	2	FALSE	TRUE
NM_011398.3	1	1	FALSE	FALSE
NM_133729.2	1	1	FALSE	FALSE
NM_001313744.1	1	1	FALSE	FALSE
NM_134163.5	6	1	TRUE	FALSE
NR_015505.2	1	3	FALSE	TRUE
NM_001310515.1	1	1	FALSE	FALSE
NM_015819.4	1	1	FALSE	FALSE
NM_001290468.1	1	1	FALSE	FALSE
NM_031388.2	2	2	TRUE	TRUE
NM_001290467.1	1	1	FALSE	FALSE
NM_001077202.2	1	1	FALSE	FALSE
NM_027642.2	1	1	FALSE	FALSE
NM_027409.5	1	1	FALSE	FALSE
NM_019538.4	1	1	FALSE	FALSE
NM_001290546.1	1	1	FALSE	FALSE
NR_110964.1	1	1	FALSE	FALSE
NM_001290514.1	1	1	FALSE	FALSE
NM_028375.3	1	1	FALSE	FALSE
NM_001220498.1	1	1	FALSE	FALSE
NM_030139.4	1	1	FALSE	FALSE
NM_172779.4	1	1	FALSE	FALSE
NM_001128625.2	1	1	FALSE	FALSE
NM_010211.3	1	1	FALSE	FALSE
NM_001077361.1	1	1	FALSE	FALSE
NM_152801.2	1	1	FALSE	FALSE
NM_001290415.1	1	1	FALSE	FALSE
NM_001290414.1	1	1	FALSE	FALSE
NM_010200.3	1	1	FALSE	FALSE
NM_001289731.1	1	1	FALSE	FALSE
NM_001037863.1	1	2	FALSE	TRUE
NM_001001798.2	1	3	FALSE	TRUE
NR_045442.1	1	1	FALSE	FALSE
NM_001290424.1	1	1	FALSE	FALSE
NM_008031.3	1	1	FALSE	FALSE
NM_008032.3	1	1	FALSE	FALSE
NR_033213.2	1	1	FALSE	FALSE
NM_001199349.1	1	1	FALSE	FALSE
NM_138309.3	3	1	TRUE	FALSE
NM_001109043.1	3	1	TRUE	FALSE
NM_008067.4	1	1	FALSE	FALSE
NM_009549.3	1	1	FALSE	FALSE
NM_001025383.2	1	1	FALSE	FALSE
NM_001025384.3	1	1	FALSE	FALSE
NM_010788.4	1	1	FALSE	FALSE
NM_023132.3	1	1	FALSE	FALSE
NM_031379.2	1	1	FALSE	FALSE
NM_001290540.1	1	1	FALSE	FALSE
NM_001164704.1	1	1	FALSE	FALSE
NM_177236.4	1	1	FALSE	FALSE
NM_138607.3	1	1	FALSE	FALSE
NM_001310537.1	2	1	TRUE	FALSE
NM_001081979.2	1	1	FALSE	FALSE
NM_001029868.2	1	1	FALSE	FALSE
NM_007977.2	1	1	FALSE	FALSE
NM_001161373.1	1	1	FALSE	FALSE
NM_001161374.1	1	1	FALSE	FALSE
NM_001081670.2	1	1	FALSE	FALSE
NM_001030307.2	1	1	FALSE	FALSE
NR_029443.1	1	1	FALSE	FALSE
NR_035475.1	1	1	FALSE	FALSE
NM_001164275.2	1	4	FALSE	TRUE
NM_001289683.1	1	1	FALSE	FALSE
NM_027322.2	1	1	FALSE	FALSE
NM_212444.2	1	1	FALSE	FALSE
NM_008194.3	1	1	FALSE	FALSE
NM_001314034.1	1	1	FALSE	FALSE
NM_025729.4	1	1	FALSE	FALSE
NM_001314035.1	1	1	FALSE	FALSE
NM_001294138.1	1	1	FALSE	FALSE
NM_001294140.1	1	1	FALSE	FALSE
NM_001314038.1	1	1	FALSE	FALSE
NM_001314037.1	3	1	TRUE	FALSE
NM_001314036.1	1	1	FALSE	FALSE
NM_001331046.1	1	1	FALSE	FALSE
NM_001039059.1	1	1	FALSE	FALSE
NM_153165.2	1	2	FALSE	TRUE
NM_211138.1	1	1	FALSE	FALSE
NM_011768.2	1	1	FALSE	FALSE
NM_177546.2	1	2	FALSE	TRUE
NM_001044386.1	1	3	FALSE	TRUE
NM_001039061.1	1	1	FALSE	FALSE
NM_001039060.1	1	1	FALSE	FALSE
NM_001290385.1	1	1	FALSE	FALSE
NM_001290384.1	1	1	FALSE	FALSE
NM_001033329.3	4	1	TRUE	FALSE
NM_172931.4	1	1	FALSE	FALSE
NM_152822.3	1	2	FALSE	TRUE
NM_001034907.2	1	1	FALSE	FALSE
NM_001310755.1	1	1	FALSE	FALSE
NM_001310754.1	1	1	FALSE	FALSE
NM_001313743.1	1	1	FALSE	FALSE
NM_013476.4	1	1	FALSE	FALSE
NM_010099.2	1	1	FALSE	FALSE
NM_001177938.1	1	1	FALSE	FALSE
NM_001114084.1	1	1	FALSE	FALSE
NM_001177944.1	1	1	FALSE	FALSE
NM_001177939.1	1	1	FALSE	FALSE
NM_001177937.1	1	1	FALSE	FALSE
NM_001177943.1	1	2	FALSE	TRUE
NM_001177942.1	1	1	FALSE	FALSE
NM_001177941.1	1	1	FALSE	FALSE
NM_001177940.1	1	1	FALSE	FALSE
NM_016747.4	1	1	FALSE	FALSE
NM_001290729.1	1	1	FALSE	FALSE
NM_001290402.1	1	1	FALSE	FALSE
NM_001110311.1	1	1	FALSE	FALSE
NM_013712.2	1	1	FALSE	FALSE
NM_031384.2	1	1	FALSE	FALSE
NM_001177779.1	1	1	FALSE	FALSE
NM_001167997.1	1	1	FALSE	FALSE
NM_001177778.2	1	1	FALSE	FALSE
NM_001177780.1	1	1	FALSE	FALSE
NM_172932.4	1	1	FALSE	FALSE
NM_008832.2	1	1	FALSE	FALSE
NM_001163610.1	1	1	FALSE	FALSE
NM_027382.4	1	1	FALSE	FALSE
NM_173021.3	1	1	FALSE	FALSE
NM_001313742.1	1	1	FALSE	FALSE
NM_009440.3	1	1	FALSE	FALSE
NR_033398.1	4	1	TRUE	FALSE
NM_175358.4	1	1	FALSE	FALSE
NM_009592.1	1	1	FALSE	FALSE
NR_015552.1	1	1	FALSE	FALSE
NM_030614.2	1	1	FALSE	FALSE
NM_009726.5	2	1	TRUE	FALSE
NM_001109757.2	2	1	TRUE	FALSE
NM_001033541.2	1	1	FALSE	FALSE
NM_001007580.1	1	1	FALSE	FALSE
NM_001163104.2	1	3	FALSE	TRUE
NM_001271008.1	1	1	FALSE	FALSE
NM_001081477.1	1	1	FALSE	FALSE
NM_001290459.1	2	1	TRUE	FALSE
NM_001080549.2	1	1	FALSE	FALSE
NM_025949.3	5	1	TRUE	FALSE
NM_026565.3	1	1	FALSE	FALSE
NM_018818.2	2	1	TRUE	FALSE
NM_001313733.1	1	1	FALSE	FALSE
NM_001313734.1	1	1	FALSE	FALSE
NM_001142570.1	1	1	FALSE	FALSE
NM_001289734.1	1	2	FALSE	TRUE
NM_001289733.1	1	1	FALSE	FALSE
NM_001289732.1	1	1	FALSE	FALSE
NM_033605.2	1	1	FALSE	FALSE
NM_001290478.1	1	1	FALSE	FALSE
NM_001290477.1	1	1	FALSE	FALSE
NM_172781.2	1	1	FALSE	FALSE
NM_001290717.1	1	1	FALSE	FALSE
NM_001290719.1	1	1	FALSE	FALSE
NM_001290718.1	1	1	FALSE	FALSE
NM_133196.6	2	1	TRUE	FALSE
NM_001290398.1	1	1	FALSE	FALSE
NM_172203.2	1	1	FALSE	FALSE
NM_013757.2	1	1	FALSE	FALSE
NM_175446.3	1	1	FALSE	FALSE
NM_001305631.1	1	1	FALSE	FALSE
NM_145924.3	1	1	FALSE	FALSE
NM_027952.3	1	3	FALSE	TRUE
NM_026081.5	1	1	FALSE	FALSE
NM_001005385.1	4	1	TRUE	FALSE
NM_001004359.2	1	1	FALSE	FALSE
NM_146236.1	1	1	FALSE	FALSE
NM_207267.4	1	1	FALSE	FALSE
NM_013724.2	1	1	FALSE	FALSE
NR_045455.1	1	1	FALSE	FALSE
NM_153586.2	1	1	FALSE	FALSE
NM_001254761.1	1	1	FALSE	FALSE
NM_177750.6	1	1	FALSE	FALSE
NM_001290630.1	1	1	FALSE	FALSE
NM_001172147.1	1	1	FALSE	FALSE
NM_001193309.1	1	4	FALSE	TRUE
NM_001172148.1	1	1	FALSE	FALSE
NM_001081499.2	1	1	FALSE	FALSE
NM_029413.4	1	1	FALSE	FALSE
NM_001320946.1	1	1	FALSE	FALSE
NM_053185.2	1	1	FALSE	FALSE
NM_207625.2	1	1	FALSE	FALSE
NM_001007576.2	1	1	FALSE	FALSE
NM_019477.3	4	1	TRUE	FALSE
NM_001033600.1	1	1	FALSE	FALSE
NM_001199357.1	1	1	FALSE	FALSE
NM_177592.4	1	1	FALSE	FALSE
NM_001114385.1	1	1	FALSE	FALSE
NM_019496.3	1	1	FALSE	FALSE
NM_001199360.1	1	1	FALSE	FALSE
NM_031258.3	1	1	FALSE	FALSE
NM_001195046.1	1	1	FALSE	FALSE
NM_010025.2	1	5	FALSE	TRUE
NM_001195049.1	1	1	FALSE	FALSE
NM_001110223.1	1	1	FALSE	FALSE
NM_001110222.1	1	1	FALSE	FALSE
NM_009428.3	2	1	TRUE	FALSE
NM_001110224.1	1	1	FALSE	FALSE
NM_001195047.1	1	1	FALSE	FALSE
NM_008312.4	1	1	FALSE	FALSE
NM_001082966.1	1	1	FALSE	FALSE
NM_011022.1	1	1	FALSE	FALSE
NM_001122734.1	1	1	FALSE	FALSE
NM_001198987.2	1	1	FALSE	FALSE
NM_001099920.1	1	1	FALSE	FALSE
NM_008824.3	1	1	FALSE	FALSE
NM_021523.4	1	1	FALSE	FALSE
NM_001271678.1	1	1	FALSE	FALSE
NM_001271679.1	1	1	FALSE	FALSE
NM_198105.2	1	1	FALSE	FALSE
NM_172441.3	1	1	FALSE	FALSE
NM_001290684.1	1	1	FALSE	FALSE
NM_001114664.2	1	1	FALSE	FALSE
NR_040269.2	1	1	FALSE	FALSE
NR_040270.2	1	1	FALSE	FALSE
NM_001243016.1	1	1	FALSE	FALSE
NM_001201358.1	1	1	FALSE	FALSE
NM_030036.1	1	1	FALSE	FALSE
NM_001243017.1	1	1	FALSE	FALSE
NM_173780.4	3	1	TRUE	FALSE
NM_020018.1	2	1	TRUE	FALSE
NM_001093750.1	1	1	FALSE	FALSE
NM_172307.3	1	1	FALSE	FALSE
NM_001310719.1	1	1	FALSE	FALSE
NM_177751.3	1	1	FALSE	FALSE
NM_021389.6	1	1	FALSE	FALSE
NR_110970.1	1	2	FALSE	TRUE
NR_110969.1	1	1	FALSE	FALSE
NM_001163085.2	1	1	FALSE	FALSE
NM_001135728.2	1	1	FALSE	FALSE
NM_001135727.2	1	1	FALSE	FALSE
NM_001177879.1	1	3	FALSE	TRUE
NM_172783.3	1	1	FALSE	FALSE
NM_001290652.1	1	1	FALSE	FALSE
NM_001177878.1	1	1	FALSE	FALSE
NM_011147.1	1	1	FALSE	FALSE
NM_001290651.1	1	1	FALSE	FALSE
NM_001024624.2	1	1	FALSE	FALSE
NM_198409.3	1	1	FALSE	FALSE
NM_001290526.1	1	1	FALSE	FALSE
NM_001103367.1	3	1	TRUE	FALSE
NM_001081052.2	1	1	FALSE	FALSE
NM_178935.5	1	1	FALSE	FALSE
NM_001168569.1	1	1	FALSE	FALSE
NM_001168568.1	1	1	FALSE	FALSE
NM_018737.5	1	1	FALSE	FALSE
NM_001168571.1	1	1	FALSE	FALSE
NM_001290778.1	1	1	FALSE	FALSE
NM_001290777.1	1	2	FALSE	TRUE
NM_001290776.1	1	1	FALSE	FALSE
NR_033143.1	1	2	FALSE	TRUE
NM_009759.4	1	1	FALSE	FALSE
NM_027153.3	1	1	FALSE	FALSE
NM_020626.2	1	1	FALSE	FALSE
NM_001313719.1	1	1	FALSE	FALSE
NM_001301402.1	1	1	FALSE	FALSE
NM_183427.4	1	1	FALSE	FALSE
NM_019773.2	1	1	FALSE	FALSE
NM_023122.3	1	1	FALSE	FALSE
NM_001177962.1	1	1	FALSE	FALSE
NM_001177961.1	1	1	FALSE	FALSE
NM_026662.5	3	1	TRUE	FALSE
NM_001313758.1	1	1	FALSE	FALSE
NM_001313760.1	1	1	FALSE	FALSE
NM_001313761.1	1	1	FALSE	FALSE
NM_133212.3	1	1	FALSE	FALSE
NR_109847.1	1	1	FALSE	FALSE
NM_178754.3	1	1	FALSE	FALSE
NM_001287530.1	1	1	FALSE	FALSE
NM_001270667.1	1	1	FALSE	FALSE
NM_001085551.1	1	1	FALSE	FALSE
NM_001085545.1	1	1	FALSE	FALSE
NM_001085552.2	1	1	FALSE	FALSE
NM_001243011.1	1	1	FALSE	FALSE
NM_001099643.2	1	1	FALSE	FALSE
NM_001243001.1	1	1	FALSE	FALSE
NM_001243015.1	2	1	TRUE	FALSE
NM_029106.2	1	1	FALSE	FALSE
NM_001270685.1	1	1	FALSE	FALSE
NM_001085543.1	1	1	FALSE	FALSE
NM_001085553.1	1	1	FALSE	FALSE
NM_001085554.1	1	1	FALSE	FALSE
NR_040410.1	1	1	FALSE	FALSE
NM_001243024.1	1	1	FALSE	FALSE
NM_010850.2	1	1	FALSE	FALSE
NM_001085523.1	1	1	FALSE	FALSE
NM_021431.2	2	1	TRUE	FALSE
NM_001166433.1	1	1	FALSE	FALSE
NM_001033211.3	1	4	FALSE	TRUE
NM_001031664.1	1	2	FALSE	TRUE
NM_009757.5	1	1	FALSE	FALSE
NM_001313765.1	1	2	FALSE	TRUE
NM_183015.3	1	1	FALSE	FALSE
NM_016691.4	1	1	FALSE	FALSE
NR_030496.1	1	1	FALSE	FALSE
NR_030242.1	1	1	FALSE	FALSE
NR_030495.1	1	1	FALSE	FALSE
NR_029851.1	3	1	TRUE	FALSE
NR_029574.1	1	1	FALSE	FALSE
NM_019461.4	1	1	FALSE	FALSE
NR_026741.1	1	1	FALSE	FALSE
NR_027925.1	1	1	FALSE	FALSE
NR_027924.1	1	1	FALSE	FALSE
NR_029473.1	1	1	FALSE	FALSE
NM_138605.3	1	1	FALSE	FALSE
NM_001199348.1	1	1	FALSE	FALSE
NM_054039.2	1	1	FALSE	FALSE
NM_001199347.1	1	1	FALSE	FALSE
NM_001290574.1	1	1	FALSE	FALSE
NM_173747.3	1	1	FALSE	FALSE
NM_019755.5	1	1	FALSE	FALSE
NM_019582.2	1	1	FALSE	FALSE
NM_001290624.1	1	1	FALSE	FALSE
NM_172372.2	1	1	FALSE	FALSE
NM_001290794.1	1	1	FALSE	FALSE
NM_138602.4	1	1	FALSE	FALSE
NR_037581.1	1	1	FALSE	FALSE
NM_018832.2	1	1	FALSE	FALSE
NM_009305.2	1	1	FALSE	FALSE
NM_001290795.1	1	1	FALSE	FALSE
NM_001290792.1	1	1	FALSE	FALSE
NM_001290455.1	1	1	FALSE	FALSE
NM_001271491.1	1	4	FALSE	TRUE
NM_001271489.1	1	1	FALSE	FALSE
NM_001271490.1	1	1	FALSE	FALSE
NM_172472.3	1	2	FALSE	TRUE
NM_008423.2	1	1	FALSE	FALSE
NM_207670.2	1	1	FALSE	FALSE
NM_001105196.1	1	3	FALSE	TRUE
NM_001105197.1	1	1	FALSE	FALSE
NM_001313693.1	2	1	TRUE	FALSE
NM_013892.3	2	1	TRUE	FALSE
NM_078484.2	1	2	FALSE	TRUE
NM_001252529.1	1	1	FALSE	FALSE
NM_001252528.1	2	1	TRUE	FALSE
NM_019478.4	1	1	FALSE	FALSE
NM_181548.2	1	1	FALSE	FALSE
NM_008089.2	1	1	FALSE	FALSE
NM_010413.3	1	1	FALSE	FALSE
NM_001130416.1	1	1	FALSE	FALSE
NM_001083937.1	1	1	FALSE	FALSE
NM_138606.2	1	1	FALSE	FALSE
NM_011591.5	4	1	TRUE	FALSE
NR_132589.1	1	1	FALSE	FALSE
NR_003632.2	1	1	FALSE	FALSE
NM_011514.2	1	1	FALSE	FALSE
NM_027227.2	1	1	FALSE	FALSE
NM_009515.2	1	1	FALSE	FALSE
NM_001290716.1	1	1	FALSE	FALSE
NM_023638.4	1	1	FALSE	FALSE
NM_001166410.2	1	1	FALSE	FALSE
NM_145908.4	1	1	FALSE	FALSE
NM_001290430.1	1	1	FALSE	FALSE
NM_133991.2	1	1	FALSE	FALSE
NM_172478.3	1	1	FALSE	FALSE
NM_016913.4	1	1	FALSE	FALSE
NM_007898.3	1	4	FALSE	TRUE
NM_001166437.1	1	1	FALSE	FALSE
NM_001166411.2	1	1	FALSE	FALSE
NM_001166409.2	1	1	FALSE	FALSE
NM_001293658.1	1	1	FALSE	FALSE
NM_001308474.1	1	1	FALSE	FALSE
NM_016809.6	1	1	FALSE	FALSE
NM_145907.4	1	1	FALSE	FALSE
NR_033561.1	1	1	FALSE	FALSE
NR_131893.1	1	1	FALSE	FALSE
NM_172479.3	1	1	FALSE	FALSE
NM_199064.1	2	3	TRUE	TRUE
NM_199066.2	1	1	FALSE	FALSE
NM_026492.3	4	1	TRUE	FALSE
NM_001134226.1	1	1	FALSE	FALSE
NM_001001450.4	1	2	FALSE	TRUE
NM_001205108.1	1	1	FALSE	FALSE
NM_198898.2	1	1	FALSE	FALSE
NM_199063.2	1	1	FALSE	FALSE
NM_001081565.3	1	1	FALSE	FALSE
NM_199319.3	1	1	FALSE	FALSE
NM_001081564.1	1	1	FALSE	FALSE
NR_045448.1	4	1	TRUE	FALSE
NM_031261.2	1	1	FALSE	FALSE
NM_001099326.2	1	1	FALSE	FALSE
NM_001085524.1	1	1	FALSE	FALSE
NM_001085525.2	1	1	FALSE	FALSE
NM_001270700.1	1	4	FALSE	TRUE
NM_001038697.2	1	1	FALSE	FALSE
NM_173414.3	2	1	TRUE	FALSE
NM_029588.3	1	1	FALSE	FALSE
NM_001085537.2	1	1	FALSE	FALSE
NM_025975.5	1	1	FALSE	FALSE
NM_001085517.2	1	1	FALSE	FALSE
NM_026096.1	1	1	FALSE	FALSE
NM_029229.1	1	1	FALSE	FALSE
NM_001177954.1	1	1	FALSE	FALSE
NM_001177953.1	1	1	FALSE	FALSE
NM_001177952.1	1	1	FALSE	FALSE
NM_001177950.1	1	1	FALSE	FALSE
NM_011285.2	1	1	FALSE	FALSE
NM_001177951.1	2	1	TRUE	FALSE
NM_008769.4	1	1	FALSE	FALSE
NM_001166635.1	1	1	FALSE	FALSE
NM_026524.4	1	1	FALSE	FALSE
NM_001111037.1	4	3	TRUE	TRUE
NM_001242952.1	1	1	FALSE	FALSE
NM_001242951.1	2	2	TRUE	TRUE
NM_001242950.1	1	1	FALSE	FALSE
NM_001242949.1	1	1	FALSE	FALSE
NM_001242953.1	1	1	FALSE	FALSE
NM_001242954.1	1	1	FALSE	FALSE
NM_001242947.1	1	1	FALSE	FALSE
NM_001114529.1	1	1	FALSE	FALSE
NM_001025260.2	1	1	FALSE	FALSE
NR_045434.2	1	1	FALSE	FALSE
NR_045321.1	1	2	FALSE	TRUE
NM_001101484.1	1	1	FALSE	FALSE
NM_027439.4	1	1	FALSE	FALSE
NM_175141.6	1	1	FALSE	FALSE
NR_045852.1	1	1	FALSE	FALSE
NM_001272033.1	1	1	FALSE	FALSE
NR_038158.1	1	1	FALSE	FALSE
NR_045430.1	1	2	FALSE	TRUE
NM_010028.3	1	1	FALSE	FALSE
NM_173415.4	1	1	FALSE	FALSE
NM_011823.4	1	1	FALSE	FALSE
NM_175669.3	2	1	TRUE	FALSE
NM_001034100.1	1	1	FALSE	FALSE
NR_033171.1	1	1	FALSE	FALSE
NM_001039943.2	1	1	FALSE	FALSE
NM_001039941.2	1	1	FALSE	FALSE
NM_001310461.1	1	1	FALSE	FALSE
NM_025738.3	2	2	TRUE	TRUE
NM_028568.1	1	1	FALSE	FALSE
NM_175228.4	1	1	FALSE	FALSE
NR_132634.1	1	1	FALSE	FALSE
NR_029806.1	1	1	FALSE	FALSE
NR_029807.1	1	1	FALSE	FALSE
NM_021715.1	1	1	FALSE	FALSE
NM_001290643.1	1	1	FALSE	FALSE
NM_001290644.1	1	1	FALSE	FALSE
NR_110966.1	1	1	FALSE	FALSE
NR_110967.1	1	1	FALSE	FALSE
NM_133669.5	1	1	FALSE	FALSE
NM_009060.2	1	1	FALSE	FALSE
NM_001276317.1	1	1	FALSE	FALSE
NM_011049.5	1	2	FALSE	TRUE
NM_001167776.1	1	1	FALSE	FALSE
NM_001167775.1	1	1	FALSE	FALSE
NM_009457.4	1	1	FALSE	FALSE
NM_001136085.2	1	1	FALSE	FALSE
NM_019435.4	1	1	FALSE	FALSE
NM_145627.2	1	1	FALSE	FALSE
NM_001276316.1	1	1	FALSE	FALSE
NM_001310456.1	1	1	FALSE	FALSE
NM_013680.4	1	1	FALSE	FALSE
NM_009703.2	1	1	FALSE	FALSE
NM_001159645.1	1	1	FALSE	FALSE
NM_008823.4	1	1	FALSE	FALSE
NM_007922.5	1	1	FALSE	FALSE
NM_001110780.1	1	1	FALSE	FALSE
NM_013840.3	1	1	FALSE	FALSE
NM_011593.2	1	1	FALSE	FALSE
NM_001294280.2	1	1	FALSE	FALSE
NM_001044384.1	1	1	FALSE	FALSE
NR_049190.1	1	1	FALSE	FALSE
NM_001111076.1	1	1	FALSE	FALSE
NM_183185.3	1	1	FALSE	FALSE
NM_001085393.2	1	1	FALSE	FALSE
NM_001013387.2	1	1	FALSE	FALSE
NM_001252013.1	1	1	FALSE	FALSE
NM_001205086.1	1	1	FALSE	FALSE
NR_045668.1	2	1	TRUE	FALSE
NR_033482.1	5	1	TRUE	FALSE
NM_007429.5	1	5	FALSE	TRUE
NM_020049.4	1	1	FALSE	FALSE
NR_033731.1	1	4	FALSE	TRUE
NM_001290476.2	1	1	FALSE	FALSE
NM_001310466.1	1	1	FALSE	FALSE
NM_001034864.3	1	1	FALSE	FALSE
NM_001100444.2	1	1	FALSE	FALSE
NM_001100446.2	1	1	FALSE	FALSE
NM_001110250.2	1	1	FALSE	FALSE
NM_001100610.2	1	1	FALSE	FALSE
NM_001109970.1	1	1	FALSE	FALSE
NM_001102678.2	1	1	FALSE	FALSE
NM_001109969.2	1	1	FALSE	FALSE
NM_001099347.2	2	1	TRUE	FALSE
NM_001099919.2	1	1	FALSE	FALSE
NM_001025607.3	2	1	TRUE	FALSE
NM_001100445.2	1	1	FALSE	FALSE
NM_001136476.1	1	1	FALSE	FALSE
NM_001162364.2	1	1	FALSE	FALSE
NM_001114754.1	1	1	FALSE	FALSE
NM_001099325.2	1	1	FALSE	FALSE
NM_009529.3	1	1	FALSE	FALSE
NM_001100609.1	1	1	FALSE	FALSE
